67v24d17122022;21;17.12.2022;18:30;67;Villarreal B;24;Las Palmas;0;1;66;34;16;13;4;4;6;7
44v15d17122022;21;17.12.2022;16:15;44;Lugo;15;Granada;1;0;36;64;8;8;1;3;1;8
45v46d17122022;21;17.12.2022;16:15;45;Mirandes;46;Ponferradina;2;1;41;59;8;15;5;2;6;1
38v66d16122022;21;16.12.2022;21:00;38;Tenerife;66;Andorra;1;1;28;72;9;7;5;2;6;4
30v10d12122022;20;12.12.2022;21:00;30;Alaves;10;Levante;0;2;50;50;11;7;1;5;6;2
24v39d11122022;20;11.12.2022;21:00;24;Las Palmas;39;Albacete;1;2;69;31;25;12;11;7;9;5
47v45d11122022;20;11.12.2022;21:00;47;R. Racing Club;45;Mirandes;1;2;54;46;12;6;5;4;8;2
22v40d11122022;20;11.12.2022;18:30;22;Eibar;40;Real Oviedo;1;0;62;38;9;9;2;0;6;4
15v59d11122022;20;11.12.2022;18:30;15;Granada;59;Burgos CF;1;0;56;44;14;11;4;5;4;6
23v52d11122022;20;11.12.2022;16:15;23;Real Sporting;52;Cartagena;0;0;47;53;19;7;7;1;3;4
46v44d11122022;20;11.12.2022;16:15;46;Ponferradina;44;Lugo;1;0;46;54;10;4;3;1;1;4
60v11d11122022;20;11.12.2022;14:00;60;UD Ibiza;11;Malaga;1;1;46;54;6;8;3;4;4;8
29v31d10122022;20;10.12.2022;21:00;29;Real Zaragoza;31;Huesca;3;0;48;52;6;7;3;1;6;13
66v27d10122022;20;10.12.2022;19:00;66;Andorra;27;Leganes;1;1;61;39;14;5;5;3;3;2
67v38d10122022;20;10.12.2022;19:00;67;Villarreal B;38;Tenerife;2;2;59;41;8;10;3;4;3;2
11v15d08122022;19;08.12.2022;21:00;11;Malaga;15;Granada;1;1;41;59;11;16;4;8;5;4
10v46d08122022;19;08.12.2022;18:30;10;Levante;46;Ponferradina;0;0;62;38;19;3;7;0;7;6
60v47d08122022;19;08.12.2022;18:30;60;UD Ibiza;47;R. Racing Club;1;0;61;39;6;7;4;4;3;6
44v23d08122022;19;08.12.2022;16:15;44;Lugo;23;Real Sporting;0;1;53;47;14;10;1;2;7;2
59v22d08122022;19;08.12.2022;14:00;59;Burgos CF;22;Eibar;1;2;36;64;7;17;3;5;2;7
38v30d07122022;19;07.12.2022;21:00;38;Tenerife;30;Alaves;2;1;49;51;7;6;3;1;4;6
52v67d07122022;19;07.12.2022;19:00;52;Cartagena;67;Villarreal B;0;1;53;47;14;14;3;4;5;3
31v66d07122022;19;07.12.2022;19:00;31;Huesca;66;Andorra;1;0;27;73;8;6;3;0;4;1
39v29d06122022;19;06.12.2022;21:00;39;Albacete;29;Real Zaragoza;0;0;41;59;10;10;3;4;7;4
27v45d06122022;19;06.12.2022;19:00;27;Leganes;45;Mirandes;2;2;51;49;13;9;4;3;2;2
40v24d06122022;19;06.12.2022;19:00;40;Real Oviedo;24;Las Palmas;0;0;42;58;12;5;6;2;3;4
46v59d05122022;18;05.12.2022;21:00;46;Ponferradina;59;Burgos CF;1;2;66;34;10;8;3;4;6;0
10v11d04122022;18;04.12.2022;21:00;10;Levante;11;Malaga;1;0;58;42;15;13;4;5;6;4
22v31d04122022;18;04.12.2022;18:30;22;Eibar;31;Huesca;2;1;67;33;13;7;5;3;9;5
47v44d04122022;18;04.12.2022;16:15;47;R. Racing Club;44;Lugo;0;1;54;46;13;15;6;5;11;2
66v52d04122022;18;04.12.2022;14:00;66;Andorra;52;Cartagena;0;1;69;31;25;2;10;2;6;0
67v27d03122022;18;03.12.2022;21:00;67;Villarreal B;27;Leganes;0;0;58;42;5;13;1;3;3;9
23v24d03122022;18;03.12.2022;18:30;23;Real Sporting;24;Las Palmas;0;1;42;58;8;6;1;1;3;4
45v39d03122022;18;03.12.2022;18:30;45;Mirandes;39;Albacete;4;2;48;52;18;14;6;6;7;5
29v60d03122022;18;03.12.2022;16:15;29;Real Zaragoza;60;UD Ibiza;2;1;75;25;10;7;6;3;9;7
15v30d02122022;18;02.12.2022;21:30;15;Granada;30;Alaves;3;1;77;23;11;3;7;2;4;2
38v40d30112022;18;30.11.2022;21:00;38;Tenerife;40;Real Oviedo;0;1;73;27;26;5;4;2;15;4
60v66d28112022;17;28.11.2022;21:00;60;UD Ibiza;66;Andorra;0;1;36;64;13;10;5;2;8;4
52v22d27112022;17;27.11.2022;18:00;52;Cartagena;22;Eibar;2;1;60;40;15;13;5;6;4;7
44v10d27112022;17;27.11.2022;16:15;44;Lugo;10;Levante;1;1;30;70;11;13;3;2;5;11
27v15d27112022;17;27.11.2022;16:00;27;Leganes;15;Granada;1;0;64;36;12;3;2;1;6;4
59v29d27112022;17;27.11.2022;14:00;59;Burgos CF;29;Real Zaragoza;2;2;56;44;11;10;3;4;5;5
24v38d26112022;17;26.11.2022;22:00;24;Las Palmas;38;Tenerife;3;1;68;32;10;3;7;1;5;1
39v47d26112022;17;26.11.2022;18:30;39;Albacete;47;R. Racing Club;2;1;54;46;5;10;3;3;3;1
40v45d26112022;17;26.11.2022;18:30;40;Real Oviedo;45;Mirandes;1;0;35;65;9;9;5;0;4;3
30v67d26112022;17;26.11.2022;16:15;30;Alaves;67;Villarreal B;2;0;47;53;13;7;4;1;7;1
11v46d26112022;17;26.11.2022;16:15;11;Malaga;46;Ponferradina;1;0;44;56;10;13;3;2;5;5
31v23d25112022;17;25.11.2022;21:00;31;Huesca;23;Real Sporting;0;0;48;52;6;13;1;2;5;5
45v52d21112022;16;21.11.2022;21:00;45;Mirandes;52;Cartagena;2;1;39;61;10;14;3;4;3;6
10v24d20112022;16;20.11.2022;21:00;10;Levante;24;Las Palmas;1;1;37;63;7;17;2;5;3;8
22v30d20112022;16;20.11.2022;19:00;22;Eibar;30;Alaves;0;0;58;42;11;7;0;0;4;4
47v59d20112022;16;20.11.2022;19:00;47;R. Racing Club;59;Burgos CF;0;1;56;44;12;10;3;5;5;3
66v44d20112022;16;20.11.2022;16:15;66;Andorra;44;Lugo;4;0;75;25;22;8;9;5;10;2
67v60d20112022;16;20.11.2022;14:00;67;Villarreal B;60;UD Ibiza;1;0;59;41;14;10;11;2;7;4
29v11d19112022;16;19.11.2022;21:00;29;Real Zaragoza;11;Malaga;1;1;77;23;24;6;9;3;15;2
23v27d19112022;16;19.11.2022;18:30;23;Real Sporting;27;Leganes;2;2;46;54;14;9;6;5;3;3
38v31d19112022;16;19.11.2022;18:30;38;Tenerife;31;Huesca;2;0;46;54;17;5;6;2;10;5
46v40d19112022;16;19.11.2022;16:15;46;Ponferradina;40;Real Oviedo;1;1;72;28;8;10;3;3;4;1
15v39d18112022;16;18.11.2022;21:00;15;Granada;39;Albacete;4;0;73;27;23;2;7;1;7;1
44v52d07112022;15;07.11.2022;21:00;44;Lugo;52;Cartagena;1;1;34;66;12;14;5;5;4;10
39v10d06112022;15;06.11.2022;21:00;39;Albacete;10;Levante;2;3;52;48;13;13;2;3;4;1
24v22d06112022;15;06.11.2022;18:30;24;Las Palmas;22;Eibar;1;1;69;31;14;10;5;7;12;2
11v23d06112022;15;06.11.2022;18:30;11;Malaga;23;Real Sporting;1;1;62;38;14;13;5;5;3;5
40v15d06112022;15;06.11.2022;16:15;40;Real Oviedo;15;Granada;1;0;28;72;4;17;1;3;1;7
60v45d06112022;15;06.11.2022;14:00;60;UD Ibiza;45;Mirandes;1;1;42;58;6;4;4;2;5;2
27v46d05112022;15;05.11.2022;21:00;27;Leganes;46;Ponferradina;2;1;38;62;8;16;3;2;7;7
66v47d05112022;15;05.11.2022;18:30;66;Andorra;47;R. Racing Club;0;1;79;21;14;11;2;7;4;5
31v67d05112022;15;05.11.2022;18:30;31;Huesca;67;Villarreal B;1;0;36;64;7;10;3;4;0;7
59v38d05112022;15;05.11.2022;16:15;59;Burgos CF;38;Tenerife;0;1;57;43;8;8;3;2;2;2
30v29d04112022;15;04.11.2022;21:00;30;Alaves;29;Real Zaragoza;1;0;33;67;9;13;4;4;6;6
15v10d03112022;14;03.11.2022;21:00;15;Granada;10;Levante;0;0;56;44;16;4;3;1;8;1
52v11d03112022;14;03.11.2022;19:00;52;Cartagena;11;Malaga;2;1;72;28;20;5;7;2;7;2
23v39d03112022;14;03.11.2022;19:00;23;Real Sporting;39;Albacete;2;2;49;51;18;10;6;5;6;2
45v38d02112022;14;02.11.2022;21:00;45;Mirandes;38;Tenerife;1;0;54;46;7;11;2;1;5;3
22v44d02112022;14;02.11.2022;19:00;22;Eibar;44;Lugo;1;0;71;29;18;11;7;3;12;3
67v40d02112022;14;02.11.2022;19:00;67;Villarreal B;40;Real Oviedo;2;1;62;38;12;14;5;3;6;8
60v27d01112022;14;01.11.2022;21:00;60;UD Ibiza;27;Leganes;0;2;51;49;9;11;3;5;5;5
24v59d01112022;14;01.11.2022;18:30;24;Las Palmas;59;Burgos CF;0;2;78;22;18;6;4;3;11;3
47v30d01112022;14;01.11.2022;18:30;47;R. Racing Club;30;Alaves;1;1;41;59;7;9;4;1;7;8
46v31d01112022;14;01.11.2022;16:15;46;Ponferradina;31;Huesca;1;0;44;56;10;15;2;3;4;7
29v66d01112022;14;01.11.2022;16:15;29;Real Zaragoza;66;Andorra;0;2;37;63;12;5;3;2;3;2
10v23d31102022;13;31.10.2022;21:00;10;Levante;23;Real Sporting;1;0;58;42;9;9;3;1;3;6
39v67d30102022;13;30.10.2022;21:00;39;Albacete;67;Villarreal B;0;0;61;39;16;13;4;4;5;6
52v15d30102022;13;30.10.2022;18:30;52;Cartagena;15;Granada;0;0;58;42;9;14;4;0;8;5
11v22d30102022;13;30.10.2022;16:15;11;Malaga;22;Eibar;0;1;63;37;15;10;5;2;5;2
44v45d30102022;13;30.10.2022;14:00;44;Lugo;45;Mirandes;0;0;42;58;11;12;1;2;6;2
59v60d29102022;13;29.10.2022;21:00;59;Burgos CF;60;UD Ibiza;2;0;40;60;9;12;2;0;2;7
30v40d29102022;13;29.10.2022;18:30;30;Alaves;40;Real Oviedo;2;1;58;42;10;8;4;1;5;2
27v47d29102022;13;29.10.2022;18:30;27;Leganes;47;R. Racing Club;0;0;67;33;13;7;5;1;7;1
31v24d29102022;13;29.10.2022;16:15;31;Huesca;24;Las Palmas;1;0;14;86;3;17;1;3;4;16
66v46d29102022;13;29.10.2022;14:00;66;Andorra;46;Ponferradina;3;0;66;34;18;10;6;0;7;4
38v29d28102022;13;28.10.2022;21:00;38;Tenerife;29;Real Zaragoza;0;2;47;53;13;6;5;4;3;4
40v11d24102022;12;24.10.2022;21:00;40;Real Oviedo;11;Malaga;1;0;37;63;6;15;2;2;1;5
24v52d23102022;12;23.10.2022;21:00;24;Las Palmas;52;Cartagena;1;0;73;27;21;0;7;0;9;1
22v39d23102022;12;23.10.2022;18:30;22;Eibar;39;Albacete;1;1;67;33;23;4;3;3;7;0
27v38d23102022;12;23.10.2022;18:30;27;Leganes;38;Tenerife;2;1;59;41;8;7;5;2;4;7
44v59d23102022;12;23.10.2022;16:15;44;Lugo;59;Burgos CF;2;0;36;64;9;12;3;2;3;5
47v46d23102022;12;23.10.2022;14:00;47;R. Racing Club;46;Ponferradina;1;1;41;59;6;12;3;4;7;4
60v10d22102022;12;22.10.2022;21:00;60;UD Ibiza;10;Levante;1;2;53;47;8;12;4;6;1;8
30v23d22102022;12;22.10.2022;18:30;30;Alaves;23;Real Sporting;0;0;48;52;12;10;2;0;3;2
45v31d22102022;12;22.10.2022;18:30;45;Mirandes;31;Huesca;1;1;48;52;13;7;7;3;6;5
67v66d22102022;12;22.10.2022;16:15;67;Villarreal B;66;Andorra;1;0;23;77;10;14;4;3;0;3
15v29d21102022;12;21.10.2022;21:00;15;Granada;29;Real Zaragoza;1;0;48;52;14;6;6;0;8;5
23v22d17102022;11;17.10.2022;21:00;23;Real Sporting;22;Eibar;2;0;39;61;9;13;5;1;3;4
52v60d16102022;11;16.10.2022;21:00;52;Cartagena;60;UD Ibiza;2;0;51;49;18;15;6;5;5;3
38v15d16102022;11;16.10.2022;21:00;38;Tenerife;15;Granada;2;0;38;62;11;7;4;2;4;0
59v45d16102022;11;16.10.2022;18:30;59;Burgos CF;45;Mirandes;2;1;31;69;7;26;2;8;2;8
11v44d16102022;11;16.10.2022;18:30;11;Malaga;44;Lugo;3;2;56;44;13;16;5;7;6;5
10v27d16102022;11;16.10.2022;14:00;10;Levante;27;Leganes;2;1;55;45;15;10;6;4;2;4
39v40d15102022;11;15.10.2022;21:00;39;Albacete;40;Real Oviedo;1;0;56;44;10;10;4;3;3;4
31v47d15102022;11;15.10.2022;18:30;31;Huesca;47;R. Racing Club;0;0;58;42;10;11;2;1;3;7
46v24d15102022;11;15.10.2022;18:30;46;Ponferradina;24;Las Palmas;0;1;24;76;8;7;1;2;4;4
66v30d15102022;11;15.10.2022;16:15;66;Andorra;30;Alaves;0;1;78;22;9;9;2;5;5;5
29v67d15102022;11;15.10.2022;16:15;29;Real Zaragoza;67;Villarreal B;2;1;51;49;16;8;4;4;8;7
15v23d13102022;10;13.10.2022;21:00;15;Granada;23;Real Sporting;5;0;58;42;13;11;8;3;2;4
45v10d13102022;10;13.10.2022;19:00;45;Mirandes;10;Levante;0;1;51;49;24;12;8;5;6;5
60v22d13102022;10;13.10.2022;19:00;60;UD Ibiza;22;Eibar;1;2;40;60;6;17;2;3;3;2
44v24d12102022;10;12.10.2022;21:00;44;Lugo;24;Las Palmas;0;1;33;67;7;15;2;5;2;9
47v29d12102022;10;12.10.2022;21:00;47;R. Racing Club;29;Real Zaragoza;1;0;49;51;23;4;9;0;10;3
30v39d12102022;10;12.10.2022;18:30;30;Alaves;39;Albacete;0;0;52;48;6;8;2;1;6;1
40v31d12102022;10;12.10.2022;18:30;40;Real Oviedo;31;Huesca;0;1;59;41;11;6;3;2;8;3
38v52d12102022;10;12.10.2022;18:30;38;Tenerife;52;Cartagena;0;0;40;60;17;8;3;1;8;3
66v59d12102022;10;12.10.2022;16:15;66;Andorra;59;Burgos CF;0;1;83;17;20;11;4;2;12;4
27v11d12102022;10;12.10.2022;16:15;27;Leganes;11;Malaga;1;0;39;61;4;12;1;1;2;6
67v46d12102022;10;12.10.2022;14:00;67;Villarreal B;46;Ponferradina;2;2;51;49;23;9;10;5;8;3
22v45d10102022;9;10.10.2022;21:00;22;Eibar;45;Mirandes;0;0;52;48;15;12;5;4;3;3
11v66d09102022;9;09.10.2022;21:00;11;Malaga;66;Andorra;0;0;46;54;10;7;1;2;1;6
39v38d09102022;9;09.10.2022;18:30;39;Albacete;38;Tenerife;1;1;45;55;4;13;2;5;5;13
10v47d09102022;9;09.10.2022;18:30;10;Levante;47;R. Racing Club;0;1;70;30;10;19;4;7;5;2
29v40d09102022;9;09.10.2022;16:15;29;Real Zaragoza;40;Real Oviedo;1;1;55;45;10;9;3;2;13;2
52v27d09102022;9;09.10.2022;14:00;52;Cartagena;27;Leganes;1;2;60;40;17;9;7;5;4;2
59v30d08102022;9;08.10.2022;21:00;59;Burgos CF;30;Alaves;3;0;48;52;11;8;5;3;2;6
31v44d08102022;9;08.10.2022;18:30;31;Huesca;44;Lugo;1;1;43;57;13;12;4;3;6;3
24v60d08102022;9;08.10.2022;18:30;24;Las Palmas;60;UD Ibiza;0;0;63;37;25;3;6;2;14;3
46v15d08102022;9;08.10.2022;16:15;46;Ponferradina;15;Granada;0;0;37;63;12;13;0;3;9;2
23v67d07102022;9;07.10.2022;21:00;23;Real Sporting;67;Villarreal B;3;1;49;51;11;11;5;1;6;10
29v22d03102022;8;03.10.2022;21:00;29;Real Zaragoza;22;Eibar;0;0;59;41;10;3;3;1;5;1
60v44d02102022;8;02.10.2022;21:00;60;UD Ibiza;44;Lugo;3;2;43;57;15;17;4;3;5;7
15v31d02102022;8;02.10.2022;18:30;15;Granada;31;Huesca;0;0;67;33;11;9;2;1;8;1
40v52d02102022;8;02.10.2022;18:30;40;Real Oviedo;52;Cartagena;1;3;47;53;6;14;3;9;7;7
30v46d02102022;8;02.10.2022;16:15;30;Alaves;46;Ponferradina;3;1;40;60;16;10;9;3;6;3
27v39d02102022;8;02.10.2022;16:15;27;Leganes;39;Albacete;1;2;53;47;10;15;5;5;1;6
67v59d01102022;8;01.10.2022;21:00;67;Villarreal B;59;Burgos CF;0;0;55;45;10;11;3;1;4;1
66v10d01102022;8;01.10.2022;18:30;66;Andorra;10;Levante;3;1;56;44;11;12;5;3;3;2
45v24d01102022;8;01.10.2022;16:15;45;Mirandes;24;Las Palmas;3;3;43;57;13;7;4;4;3;2
47v11d01102022;8;01.10.2022;16:15;47;R. Racing Club;11;Malaga;0;0;38;62;15;6;3;4;4;1
38v23d30092022;8;30.09.2022;21:00;38;Tenerife;23;Real Sporting;1;1;60;40;16;12;5;6;11;6
52v30d26092022;7;26.09.2022;21:00;52;Cartagena;30;Alaves;1;1;59;41;18;6;6;1;9;3
24v15d26092022;7;26.09.2022;21:00;24;Las Palmas;15;Granada;2;0;59;41;15;9;5;1;4;8
39v66d25092022;7;25.09.2022;18:30;39;Albacete;66;Andorra;1;1;56;44;10;6;4;2;5;4
22v47d25092022;7;25.09.2022;18:30;22;Eibar;47;R. Racing Club;2;1;69;31;12;8;5;3;2;3
44v40d25092022;7;25.09.2022;16:15;44;Lugo;40;Real Oviedo;0;0;51;49;13;12;4;2;3;6
59v10d25092022;7;25.09.2022;14:00;59;Burgos CF;10;Levante;0;0;51;49;12;16;2;4;3;9
11v67d24092022;7;24.09.2022;18:30;11;Malaga;67;Villarreal B;1;1;62;38;15;7;7;2;3;4
46v38d24092022;7;24.09.2022;18:30;46;Ponferradina;38;Tenerife;2;2;64;36;14;10;6;4;1;4
45v29d24092022;7;24.09.2022;16:15;45;Mirandes;29;Real Zaragoza;2;0;40;60;18;12;7;4;4;5
31v27d24092022;7;24.09.2022;14:00;31;Huesca;27;Leganes;1;0;33;67;8;17;3;2;3;6
23v60d23092022;7;23.09.2022;21:00;23;Real Sporting;60;UD Ibiza;2;1;42;58;9;11;4;5;2;4
38v11d19092022;6;19.09.2022;21:00;38;Tenerife;11;Malaga;3;1;45;55;20;8;6;3;4;3
39v46d18092022;6;18.09.2022;21:00;39;Albacete;46;Ponferradina;0;1;58;42;18;5;6;2;5;0
47v24d18092022;6;18.09.2022;18:30;47;R. Racing Club;24;Las Palmas;0;0;19;81;12;26;2;3;5;7
30v31d18092022;6;18.09.2022;16:15;30;Alaves;31;Huesca;2;1;49;51;13;11;5;3;6;4
27v59d18092022;6;18.09.2022;14:00;27;Leganes;59;Burgos CF;0;0;69;31;14;8;2;3;4;0
29v23d17092022;6;17.09.2022;21:00;29;Real Zaragoza;23;Real Sporting;1;0;57;43;10;11;3;1;4;4
66v22d17092022;6;17.09.2022;18:30;66;Andorra;22;Eibar;2;0;57;43;14;7;10;1;11;1
15v45d17092022;6;17.09.2022;18:30;15;Granada;45;Mirandes;2;1;62;38;13;3;2;1;10;3
40v60d17092022;6;17.09.2022;16:15;40;Real Oviedo;60;UD Ibiza;0;1;69;31;11;8;1;1;9;6
67v44d17092022;6;17.09.2022;14:00;67;Villarreal B;44;Lugo;3;1;47;53;13;9;7;4;2;4
10v52d16092022;6;16.09.2022;21:00;10;Levante;52;Cartagena;0;1;52;48;10;5;5;2;3;2
22v15d12092022;5;12.09.2022;21:00;22;Eibar;15;Granada;4;0;54;46;15;8;8;1;7;0
31v11d11092022;5;11.09.2022;21:00;31;Huesca;11;Malaga;1;0;38;62;8;11;2;1;5;3
46v29d11092022;5;11.09.2022;18:30;46;Ponferradina;29;Real Zaragoza;1;2;65;35;10;12;4;6;1;6
45v66d11092022;5;11.09.2022;16:15;45;Mirandes;66;Andorra;1;1;34;66;10;14;4;6;3;5
60v38d11092022;5;11.09.2022;16:15;60;UD Ibiza;38;Tenerife;1;0;50;50;8;8;2;1;5;3
23v47d11092022;5;11.09.2022;14:00;23;Real Sporting;47;R. Racing Club;0;2;65;35;15;12;6;5;4;4
10v67d10092022;5;10.09.2022;21:00;10;Levante;67;Villarreal B;4;1;44;56;13;13;6;3;5;2
52v39d10092022;5;10.09.2022;18:30;52;Cartagena;39;Albacete;2;1;49;51;12;11;8;4;2;2
59v40d10092022;5;10.09.2022;16:15;59;Burgos CF;40;Real Oviedo;0;0;53;47;16;7;6;2;9;6
44v30d10092022;5;10.09.2022;14:00;44;Lugo;30;Alaves;1;2;36;64;14;20;3;7;3;11
24v27d09092022;5;09.09.2022;21:00;24;Las Palmas;27;Leganes;1;0;54;46;7;3;3;1;4;1
40v10d05092022;4;05.09.2022;21:00;40;Real Oviedo;10;Levante;1;1;49;51;16;8;5;1;3;3
29v44d04092022;4;04.09.2022;21:00;29;Real Zaragoza;44;Lugo;1;2;67;33;12;12;4;2;9;2
59v52d04092022;4;04.09.2022;18:30;59;Burgos CF;52;Cartagena;1;0;38;62;12;17;3;4;4;10
31v60d04092022;4;04.09.2022;18:30;31;Huesca;60;UD Ibiza;3;0;33;67;12;6;4;1;2;1
11v39d04092022;4;04.09.2022;16:15;11;Malaga;39;Albacete;1;2;61;39;18;8;7;6;7;4
66v15d04092022;4;04.09.2022;14:00;66;Andorra;15;Granada;1;0;59;41;6;17;2;3;2;4
38v47d03092022;4;03.09.2022;21:00;38;Tenerife;47;R. Racing Club;1;0;50;50;11;10;4;2;2;4
46v23d03092022;4;03.09.2022;18:30;46;Ponferradina;23;Real Sporting;1;3;66;34;13;8;5;4;5;6
67v45d03092022;4;03.09.2022;16:15;67;Villarreal B;45;Mirandes;3;0;67;33;18;8;6;1;7;3
30v24d03092022;4;03.09.2022;14:00;30;Alaves;24;Las Palmas;1;1;23;77;7;6;3;1;1;3
27v22d02092022;4;02.09.2022;21:00;27;Leganes;22;Eibar;2;1;53;47;10;12;6;3;4;5
24v66d29082022;3;29.08.2022;22:00;24;Las Palmas;66;Andorra;2;0;34;66;9;7;5;3;3;5
15v67d29082022;3;29.08.2022;20:00;15;Granada;67;Villarreal B;3;0;52;48;6;6;4;0;4;2
60v30d28082022;3;28.08.2022;22:00;60;UD Ibiza;30;Alaves;1;1;54;46;16;11;2;3;8;3
22v46d28082022;3;28.08.2022;19:30;22;Eibar;46;Ponferradina;1;0;48;52;12;9;5;1;10;4
47v40d28082022;3;28.08.2022;17:30;47;R. Racing Club;40;Real Oviedo;0;1;50;50;11;10;2;4;7;5
10v38d27082022;3;27.08.2022;22:00;10;Levante;38;Tenerife;2;0;51;49;9;7;6;1;3;3
44v27d27082022;3;27.08.2022;19:30;44;Lugo;27;Leganes;1;0;37;63;10;21;3;7;2;17
45v11d27082022;3;27.08.2022;19:30;45;Mirandes;11;Malaga;1;3;53;47;17;17;3;6;5;4
23v59d27082022;3;27.08.2022;17:30;23;Real Sporting;59;Burgos CF;0;0;65;35;18;7;2;1;3;4
52v29d26082022;3;26.08.2022;22:00;52;Cartagena;29;Real Zaragoza;1;0;46;54;7;12;3;4;4;6
39v31d26082022;3;26.08.2022;20:00;39;Albacete;31;Huesca;2;1;59;41;14;11;7;3;8;3
11v24d22082022;2;22.08.2022;22:00;11;Malaga;24;Las Palmas;0;4;47;53;10;17;5;7;1;3
46v60d22082022;2;22.08.2022;20:00;46;Ponferradina;60;UD Ibiza;2;1;57;43;21;8;7;3;4;4
38v44d21082022;2;21.08.2022;22:00;38;Tenerife;44;Lugo;1;1;59;41;23;7;8;2;3;2
31v52d21082022;2;21.08.2022;19:30;31;Huesca;52;Cartagena;2;3;45;55;8;9;1;4;2;4
40v27d21082022;2;21.08.2022;17:30;40;Real Oviedo;27;Leganes;1;0;57;43;11;5;5;0;4;2
15v47d20082022;2;20.08.2022;22:00;15;Granada;47;R. Racing Club;2;0;57;43;10;4;3;1;5;6
39v59d20082022;2;20.08.2022;19:30;39;Albacete;59;Burgos CF;0;0;56;44;13;8;2;0;6;1
29v10d20082022;2;20.08.2022;19:30;29;Real Zaragoza;10;Levante;0;0;56;44;11;7;6;1;5;7
23v66d20082022;2;20.08.2022;17:30;23;Real Sporting;66;Andorra;4;1;26;74;13;7;6;2;2;4
30v45d19082022;2;19.08.2022;22:00;30;Alaves;45;Mirandes;1;0;44;56;15;12;5;1;3;6
67v22d19082022;2;19.08.2022;20:00;67;Villarreal B;22;Eibar;2;2;46;54;13;14;5;3;2;6
52v46d15082022;1;15.08.2022;22:00;52;Cartagena;46;Ponferradina;2;3;55;45;20;6;3;4;9;2
44v39d15082022;1;15.08.2022;19:30;44;Lugo;39;Albacete;1;2;35;65;7;18;3;4;2;11
40v66d15082022;1;15.08.2022;17:30;40;Real Oviedo;66;Andorra;0;1;36;64;10;7;3;4;5;3
59v11d14082022;1;14.08.2022;22:00;59;Burgos CF;11;Malaga;1;0;42;58;9;11;1;3;4;5
60v15d14082022;1;14.08.2022;19:30;60;UD Ibiza;15;Granada;0;2;54;46;11;11;0;3;3;1
47v67d14082022;1;14.08.2022;17:30;47;R. Racing Club;67;Villarreal B;0;2;45;55;8;10;5;5;1;3
24v29d13082022;1;13.08.2022;23:00;24;Las Palmas;29;Real Zaragoza;0;0;58;42;12;8;5;4;4;2
27v30d13082022;1;13.08.2022;21:00;27;Leganes;30;Alaves;1;2;62;38;15;9;2;3;3;3
45v23d13082022;1;13.08.2022;19:00;45;Mirandes;23;Real Sporting;1;1;48;52;15;8;2;4;3;2
22v38d13082022;1;13.08.2022;17:00;22;Eibar;38;Tenerife;2;1;62;38;13;6;3;1;6;4
10v31d12082022;1;12.08.2022;21:00;10;Levante;31;Huesca;0;0;58;42;16;9;2;2;10;2
